,INDEX,Date,Id,Loc.x,Loc.y,Loc.z,Hostility,hit,Heart Rate,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,arm.roll,arm.pitch,arm.heading,Shot,body.heading,body.roll,body.pitch,head.heading,head.roll,head.pitch
2051,1894,2018-02-09 17:44:49.326,1,133,66,61,0,0,97,1,2,3,4,5,6,7,1361203119191930128,-9676.0,1109.0,-7389.0,0,359.3125,-99.0,-99.0,359.3125,-3.75,-90.125
2052,1895,2018-02-09 17:44:49.537,1,136,65,55,0,0,100,1,2,3,4,5,6,7,1031152720192029132,-9674.0,1109.0,-7387.0,0,6.125,-99.0,-99.0,6.125,-3.0625,-93.375
2053,1896,2018-02-09 17:44:49.747,1,137,65,53,0,0,98,1,2,3,4,5,6,7,1231523322212231106,-9673.0,1110.0,-7382.0,0,6.875,-99.0,-99.0,7.4375,-4.375,-94.6875
2054,1897,2018-02-09 17:44:49.957,1,138,66,52,0,0,101,1,2,3,4,5,6,7,1401122328182133119,-9672.0,1114.0,-7380.0,0,6.9375,-99.0,-99.0,6.9375,-5.5625,-97.0625
2055,1898,2018-02-09 17:44:50.167,1,138,70,49,0,0,100,1,2,3,4,5,6,7,1691322419242033152,-9663.0,1092.0,-7371.0,0,0.0,-99.0,-99.0,0.0,0.5,-94.1875
2056,1899,2018-02-09 17:44:50.377,1,137,75,48,0,0,97,1,2,3,4,5,6,7,1591312819191934159,-9664.0,1096.0,-7368.0,0,355.75,-99.0,-99.0,355.75,4.5625,-91.25
2057,1900,2018-02-09 17:44:50.587,1,136,75,46,0,0,96,1,2,3,4,5,6,7,1321062630191834137,-9665.0,1100.0,-7365.0,0,352.0,-99.0,-99.0,352.0,3.3125,-89.3125
2058,1901,2018-02-09 17:44:50.797,1,128,78,55,0,0,95,1,2,3,4,5,6,7,1291323021192036130,-9664.0,1108.0,-7372.0,0,347.625,-99.0,-99.0,347.625,2.9375,-85.125
2059,1902,2018-02-09 17:44:51.007,1,121,85,58,0,0,95,1,2,3,4,5,6,7,1621152218192134138,-9639.0,1047.0,-7389.0,0,341.5,-99.0,-99.0,341.5,3.8125,-81.9375
2060,1903,2018-02-09 17:44:51.218,1,121,85,56,0,0,97,1,2,3,4,5,6,7,140902923212028128,-9615.0,1015.0,-7432.0,0,337.625,-99.0,-99.0,337.625,3.0625,-79.25
2061,1904,2018-02-09 17:44:51.454,1,121,90,56,0,0,100,1,2,3,4,5,6,7,1641202217181829120,-9599.0,998.0,-7444.0,0,334.25,-99.0,-99.0,334.25,5.5625,-76.5625
2062,1905,2018-02-09 17:44:51.637,1,122,93,58,0,0,102,1,2,3,4,5,6,7,1471203019232431121,-9588.0,969.0,-7467.0,0,329.0625,-99.0,-99.0,329.0625,6.1875,-77.8125
2063,1906,2018-02-09 17:44:51.845,1,122,95,61,0,0,102,1,2,3,4,5,6,7,125124251419192987,-9714.0,1267.0,-7529.0,0,327.6875,-99.0,-99.0,327.6875,5.1875,-77.625
2064,1907,2018-02-09 17:44:52.061,1,126,100,74,0,0,102,1,2,3,4,5,6,7,1111272517202231138,-9612.0,1296.0,-7544.0,0,324.4375,-99.0,-99.0,324.4375,2.75,-74.5625
2065,1908,2018-02-09 17:44:52.263,1,123,104,86,0,0,105,1,2,3,4,5,6,7,1251042022191631114,-9726.0,1601.0,-7582.0,0,321.4375,-99.0,-99.0,321.4375,-0.5625,-74.375
2066,1909,2018-02-09 17:44:52.470,1,118,101,81,0,0,102,1,2,3,4,5,6,7,1291602419202127125,-9712.0,1622.0,-7558.0,0,320.1875,-99.0,-99.0,320.1875,-2.25,-73.8125
2067,1910,2018-02-09 17:44:52.684,1,109,101,73,0,0,103,1,2,3,4,5,6,7,1211652624212332109,-9693.0,1545.0,-7531.0,0,319.6875,-99.0,-99.0,319.6875,-3.1875,-73.25
2068,1911,2018-02-09 17:44:52.892,1,107,97,62,0,0,103,1,2,3,4,5,6,7,1191252324202132151,-9686.0,1509.0,-7529.0,0,326.875,-99.0,-99.0,326.875,-7.9375,-68.9375
2069,1912,2018-02-09 17:44:53.101,1,99,101,37,0,0,103,1,2,3,4,5,6,7,1401443118172239128,-9695.0,1530.0,-7525.0,0,328.5625,-99.0,-99.0,328.5625,-9.875,-70.1875
2070,1913,2018-02-09 17:44:53.319,1,95,103,21,0,0,106,1,2,3,4,5,6,7,1411142422192226125,-9689.0,1544.0,-7507.0,0,328.0625,-99.0,-99.0,328.0625,-12.4375,-66.8125
2071,1914,2018-02-09 17:44:53.554,1,86,107,19,0,0,109,1,2,3,4,5,6,7,1301372522192132154,-9711.0,1511.0,-7464.0,0,328.4375,-99.0,-99.0,328.4375,-14.375,-64.75
2072,1915,2018-02-09 17:44:53.727,1,87,97,18,0,0,112,1,2,3,4,5,6,7,1291562647182031141,-9727.0,1489.0,-7457.0,0,329.1875,-99.0,-99.0,329.1875,-9.5,-64.4375
2073,1916,2018-02-09 17:44:53.955,1,81,95,13,0,0,113,1,2,3,4,5,6,7,1541723829192042162,-9734.0,1468.0,-7454.0,0,332.125,-99.0,-99.0,332.125,-10.5625,-64.1875
2074,1917,2018-02-09 17:44:54.147,1,93,82,32,0,0,114,1,2,3,4,5,6,7,110932628191933122,-9729.0,1446.0,-7455.0,0,337.6875,-99.0,-99.0,337.6875,-8.375,-65.25
2075,1918,2018-02-09 17:44:54.356,1,86,75,39,0,0,111,1,2,3,4,5,6,7,1071303026192028131,-9729.0,1448.0,-7455.0,0,345.8125,-99.0,-99.0,345.8125,-7.625,-69.1875
2076,1919,2018-02-09 17:44:54.567,1,85,64,54,0,0,109,1,2,3,4,5,6,7,1731292633241932134,-9719.0,1473.0,-7481.0,0,349.25,-99.0,-99.0,348.3125,-7.25,-70.375
2077,1920,2018-02-09 17:44:54.776,1,88,56,67,0,0,109,1,2,3,4,5,6,7,1311202626192132121,-9738.0,1675.0,-7643.0,0,347.4375,-99.0,-99.0,347.4375,-7.5625,-69.4375
2078,1921,2018-02-09 17:44:54.986,1,90,53,64,0,0,108,1,2,3,4,5,6,7,1221322026172434154,-9728.0,1968.0,-7968.0,0,346.0625,-99.0,-99.0,346.0625,-4.4375,-72.1875
2079,1922,2018-02-09 17:44:55.197,1,95,49,66,0,0,109,1,2,3,4,5,6,7,971022334221927132,-9680.0,2236.0,-8373.0,0,348.9375,-99.0,-99.0,348.9375,1.1875,-75.0
2080,1923,2018-02-09 17:44:55.407,1,95,47,65,0,0,112,1,2,3,4,5,6,7,5456244627202159,-9670.0,2654.0,-8753.0,0,354.9375,-99.0,-99.0,354.9375,0.625,-75.9375
2081,1924,2018-02-09 17:44:55.618,1,98,44,63,0,0,114,1,2,3,4,5,6,7,293363233197653630,-9832.0,2895.0,-9879.0,0,5.625,-99.0,-99.0,5.625,0.4375,-84.3125
2082,1925,2018-02-09 17:44:55.854,1,102,41,61,0,0,117,1,2,3,4,5,6,7,22213417949202124,-9934.0,1969.0,-11979.0,0,3.75,-99.0,-99.0,3.75,5.0,-82.5
2083,1926,2018-02-09 17:44:56.037,1,105,40,59,0,0,119,1,2,3,4,5,6,7,1517184826161916,-9287.0,352.0,-13441.0,0,7.875,-99.0,-99.0,7.875,2.6875,-82.3125
2084,1927,2018-02-09 17:44:56.245,1,110,38,61,0,0,119,1,2,3,4,5,6,7,1717212221211618,-9735.0,905.0,-13046.0,0,12.3125,-99.0,-99.0,12.3125,1.5,-79.1875
2085,1928,2018-02-09 17:44:56.462,1,116,36,61,0,0,116,1,2,3,4,5,6,7,1618191916181816,-9835.0,1238.0,-12540.0,0,16.875,-99.0,-99.0,16.875,0.875,-77.375
2086,1929,2018-02-09 17:44:56.667,1,122,31,72,0,0,114,1,2,3,4,5,6,7,1816191821191716,-9799.0,1267.0,-12500.0,0,18.9375,-99.0,-99.0,18.9375,0.0625,-74.625
2087,1930,2018-02-09 17:44:56.874,1,124,30,78,0,0,112,1,2,3,4,5,6,7,1722191719161816,-9872.0,557.0,-12747.0,0,18.75,-99.0,-99.0,18.75,4.5,-76.5625
2088,1931,2018-02-09 17:44:57.085,1,130,29,78,0,0,109,1,2,3,4,5,6,7,1720222117181917,-9934.0,265.0,-12815.0,0,24.625,-99.0,-99.0,24.625,5.3125,-80.25
2089,1932,2018-02-09 17:44:57.292,1,135,26,79,0,0,111,1,2,3,4,5,6,7,1717211718201414,-9946.0,604.0,-12732.0,0,30.375,-99.0,-99.0,30.375,3.5,-80.6875
2090,1933,2018-02-09 17:44:57.506,1,141,25,77,0,0,111,1,2,3,4,5,6,7,1619161918171718,-9909.0,918.0,-12661.0,0,35.1875,-99.0,-99.0,35.1875,2.125,-81.0625
2091,1934,2018-02-09 17:44:57.713,1,148,25,76,0,0,114,1,2,3,4,5,6,7,1517251920181818,-9861.0,1045.0,-12767.0,0,36.5625,-99.0,-99.0,36.5625,2.125,-80.625
2092,1935,2018-02-09 17:44:57.920,1,154,24,68,0,0,113,1,2,3,4,5,6,7,2018161922171418,-9573.0,1341.0,-13109.0,0,34.0,-99.0,-99.0,34.0,5.0625,-81.25
2093,1936,2018-02-09 17:44:58.132,1,156,28,64,0,0,116,1,2,3,4,5,6,7,2025100231118533624,-9217.0,1965.0,-13351.0,0,39.0625,-99.0,-99.0,39.0625,4.75,-87.6875
2094,1937,2018-02-09 17:44:58.343,1,161,33,78,0,0,117,1,2,3,4,5,6,7,282550295129835371,-8019.0,5676.0,-12815.0,0,40.125,-99.0,-99.0,40.125,3.25,-88.0625
2095,1938,2018-02-09 17:44:58.553,1,168,37,88,0,0,120,1,2,3,4,5,6,7,9635462431599142105,-5882.0,7586.0,-11788.0,0,42.3125,-99.0,-99.0,42.3125,2.1875,-89.1875
2096,1939,2018-02-09 17:44:58.760,1,164,34,81,0,0,121,1,2,3,4,5,6,7,682928137146514753,-4677.0,8423.0,-10812.0,0,51.6875,-99.0,-99.0,51.6875,-0.5625,-88.125
2097,1940,2018-02-09 17:44:58.969,1,164,34,74,0,0,123,1,2,3,4,5,6,7,37232813299433676,-4359.0,8656.0,-10431.0,0,59.1875,-99.0,-99.0,59.1875,-0.0625,-88.4375
2098,1941,2018-02-09 17:44:59.182,1,162,34,72,0,0,123,1,2,3,4,5,6,7,272528109115484051,-4234.0,8808.0,-10577.0,0,76.1875,-99.0,-99.0,76.1875,-3.1875,-84.5
2099,1942,2018-02-09 17:44:59.391,1,164,36,69,0,0,124,1,2,3,4,5,6,7,3019298290393061,-3849.0,9235.0,-10489.0,0,79.6875,-99.0,-99.0,79.6875,-1.5625,-79.25
2100,1943,2018-02-09 17:44:59.601,1,166,45,65,0,0,124,1,2,3,4,5,6,7,1303128114140503266,-3661.0,9593.0,-10376.0,0,79.4375,-99.0,-99.0,79.4375,0.0625,-81.1875
2101,1944,2018-02-09 17:44:59.809,1,163,50,67,0,0,122,1,2,3,4,5,6,7,291925841193534119,-4117.0,9853.0,-10351.0,0,74.6875,-99.0,-99.0,74.6875,2.875,-80.3125
2102,1945,2018-02-09 17:45:00.019,1,162,58,68,0,0,119,1,2,3,4,5,6,7,3322231041403931105,-4839.0,9765.0,-10327.0,0,73.5625,-99.0,-99.0,73.5625,9.0,-82.375
2103,1946,2018-02-09 17:45:00.230,1,163,61,72,0,0,117,1,2,3,4,5,6,7,302126851184544120,-5421.0,9346.0,-10231.0,0,74.75,-99.0,-99.0,74.75,8.0,-80.3125
2104,1947,2018-02-09 17:45:00.457,1,163,64,73,0,0,114,1,2,3,4,5,6,7,2423243542394298,-6941.0,8220.0,-9724.0,0,87.5625,-99.0,-99.0,87.5625,3.6875,-80.125
2105,1948,2018-02-09 17:45:00.660,1,167,65,71,0,0,114,1,2,3,4,5,6,7,29222853604642163,-8385.0,7193.0,-8839.0,0,100.0625,-99.0,-99.0,100.0625,-1.1875,-74.9375
2106,1949,2018-02-09 17:45:00.869,1,173,67,65,0,0,114,1,2,3,4,5,6,7,7730341851425231161,-9430.0,5693.0,-7967.0,0,109.8125,-99.0,-99.0,109.8125,-3.75,-79.0
2107,1950,2018-02-09 17:45:01.077,1,175,68,60,0,0,115,1,2,3,4,5,6,7,20469462081083433164,-10156.0,4098.0,-8170.0,0,121.75,-99.0,-99.0,121.75,-7.5,-81.375
2108,1951,2018-02-09 17:45:01.287,1,175,74,59,0,0,113,1,2,3,4,5,6,7,35394421651003833143,-10263.0,3506.0,-8129.0,0,129.625,-99.0,-99.0,129.625,-6.25,-83.375
2109,2214,2018-02-09 17:45:56.414,1,127,54,58,0,0,84,1,2,3,4,5,6,7,1761752427212220,-8336.0,3340.0,-12343.0,0,259.6875,-99.0,-99.0,259.6875,7.0,-86.5625
2110,2215,2018-02-09 17:45:56.621,1,129,50,58,0,0,83,1,2,3,4,5,6,7,27108752525231820,-8333.0,3344.0,-12342.0,0,261.6875,-99.0,-99.0,261.6875,3.625,-84.4375
2111,2216,2018-02-09 17:45:56.830,1,131,44,54,0,0,86,1,2,3,4,5,6,7,20118792523211817,-8332.0,3348.0,-12340.0,0,263.5,-99.0,-99.0,263.5,2.625,-85.0
2112,2217,2018-02-09 17:45:57.055,1,133,41,46,0,0,85,1,2,3,4,5,6,7,20100682926212220,-8329.0,3354.0,-12339.0,0,262.3125,-99.0,-99.0,262.3125,3.4375,-84.1875
2113,2218,2018-02-09 17:45:57.249,1,134,43,41,0,0,85,1,2,3,4,5,6,7,23136712420232118,-8328.0,3359.0,-12337.0,0,263.375,-99.0,-99.0,263.375,3.375,-83.4375
2114,2219,2018-02-09 17:45:57.458,1,132,46,48,0,0,87,1,2,3,4,5,6,7,2199712419202020,-8325.0,3366.0,-12335.0,0,264.0,-99.0,-99.0,264.0,4.4375,-82.125
2115,2220,2018-02-09 17:45:57.673,1,125,50,68,0,0,86,1,2,3,4,5,6,7,18119722621192022,-8323.0,3373.0,-12333.0,0,264.875,-99.0,-99.0,264.875,4.375,-81.75
2116,2221,2018-02-09 17:45:57.882,1,128,46,72,0,0,87,1,2,3,4,5,6,7,20109842326261717,-8320.0,3381.0,-12330.0,0,265.6875,-99.0,-99.0,265.6875,4.0,-80.9375
2117,2222,2018-02-09 17:45:58.099,1,127,46,74,0,0,90,1,2,3,4,5,6,7,21111832726232117,-8318.0,3388.0,-12327.0,0,266.1875,-99.0,-99.0,266.1875,4.25,-80.5625
2118,2223,2018-02-09 17:45:58.299,1,127,47,75,0,0,87,1,2,3,4,5,6,7,211291062925252121,-8316.0,3396.0,-12324.0,0,265.0625,-99.0,-99.0,265.0625,3.75,-79.25
2119,2224,2018-02-09 17:45:58.523,1,131,41,70,0,0,90,1,2,3,4,5,6,7,241081183826271918,-8314.0,3401.0,-12321.0,0,264.8125,-99.0,-99.0,264.8125,4.4375,-80.125
2120,2225,2018-02-09 17:45:58.721,1,131,36,65,0,0,88,1,2,3,4,5,6,7,23105822725221619,-8339.0,3356.0,-12319.0,0,264.375,-99.0,-99.0,264.375,5.0,-81.0
2121,2226,2018-02-09 17:45:58.937,1,132,35,58,0,0,91,1,2,3,4,5,6,7,21128772728232122,-8361.0,3318.0,-12317.0,0,263.0625,-99.0,-99.0,263.0625,5.6875,-80.25
2122,2227,2018-02-09 17:45:59.140,1,133,36,49,0,0,92,1,2,3,4,5,6,7,23114722520241817,-8386.0,3257.0,-12318.0,0,265.0625,-99.0,-99.0,265.0,5.8125,-80.875
2123,2228,2018-02-09 17:45:59.352,1,133,37,40,0,0,89,1,2,3,4,5,6,7,19126843723211819,-8407.0,3198.0,-12319.0,0,265.9375,-99.0,-99.0,265.9375,5.75,-80.75
2124,2229,2018-02-09 17:45:59.560,1,134,42,31,0,0,86,1,2,3,4,5,6,7,20113772422241818,-8407.0,3202.0,-12318.0,0,268.5,-99.0,-99.0,268.5,4.5625,-79.875
2125,2230,2018-02-09 17:45:59.771,1,130,48,35,0,0,87,1,2,3,4,5,6,7,21115612423221817,-8404.0,3207.0,-12316.0,0,269.625,-99.0,-99.0,269.625,5.0,-79.75
2126,2231,2018-02-09 17:45:59.980,1,125,49,47,0,0,89,1,2,3,4,5,6,7,19112622523211920,-8401.0,3221.0,-12312.0,0,270.6875,-99.0,-99.0,270.6875,5.4375,-79.4375
2127,2232,2018-02-09 17:46:00.189,1,125,49,61,0,0,86,1,2,3,4,5,6,7,22114762929231518,-8396.0,3236.0,-12308.0,0,273.3125,-99.0,-99.0,273.3125,3.0625,-79.375
2128,2233,2018-02-09 17:46:00.398,1,127,47,72,0,0,84,1,2,3,4,5,6,7,24107652726221817,-8393.0,3245.0,-12305.0,0,272.375,-99.0,-99.0,272.375,3.1875,-78.25
2129,2234,2018-02-09 17:46:00.604,1,128,48,76,0,0,85,1,2,3,4,5,6,7,21115763125231718,-8391.0,3265.0,-12290.0,0,271.4375,-99.0,-99.0,271.4375,3.5,-77.9375
2130,2235,2018-02-09 17:46:00.814,1,128,49,80,0,0,86,1,2,3,4,5,6,7,29124902725212321,-8384.0,3313.0,-12213.0,0,272.6875,-99.0,-99.0,272.1875,1.625,-76.875
2131,2236,2018-02-09 17:46:01.024,1,128,48,82,0,0,83,1,2,3,4,5,6,7,23121652825211614,-8361.0,3469.0,-12064.0,0,272.8125,-99.0,-99.0,272.8125,1.5,-77.0625
2132,2237,2018-02-09 17:46:01.236,1,127,49,81,0,0,84,1,2,3,4,5,6,7,22119822724242019,-8318.0,3719.0,-11842.0,0,274.5,-99.0,-99.0,274.5,0.6875,-76.5625
2133,2238,2018-02-09 17:46:01.446,1,127,52,77,0,0,84,1,2,3,4,5,6,7,24121783033241918,-8235.0,3994.0,-11549.0,0,274.1875,-99.0,-99.0,274.1875,1.4375,-73.6875
2134,2239,2018-02-09 17:46:01.654,1,128,52,71,0,0,85,1,2,3,4,5,6,7,29120633133191717,-8135.0,4196.0,-11388.0,0,274.8125,-99.0,-99.0,274.8125,1.6875,-74.375
2135,2240,2018-02-09 17:46:01.863,1,127,53,68,0,0,85,1,2,3,4,5,6,7,31126442120181523,-7927.0,4209.0,-11554.0,0,275.375,-99.0,-99.0,275.375,1.375,-74.0625
2136,2241,2018-02-09 17:46:02.073,1,127,53,68,0,0,88,1,2,3,4,5,6,7,109148232024202852,-7743.0,4003.0,-11733.0,0,275.0625,-99.0,-99.0,275.0625,1.8125,-74.3125
2137,2242,2018-02-09 17:46:02.281,1,127,52,66,0,0,91,1,2,3,4,5,6,7,65108372120222850,-7580.0,3425.0,-11820.0,0,273.375,-99.0,-99.0,273.375,1.9375,-75.25
2138,2243,2018-02-09 17:46:02.494,1,128,51,62,0,0,91,1,2,3,4,5,6,7,114124762321202443,-7521.0,3245.0,-11870.0,0,269.125,-99.0,-99.0,269.125,1.5,-73.9375
2139,2244,2018-02-09 17:46:02.704,1,127,50,60,0,0,93,1,2,3,4,5,6,7,8783892622183451,-7508.0,3195.0,-11849.0,0,265.9375,-99.0,-99.0,265.9375,1.5,-75.3125
2140,2245,2018-02-09 17:46:02.915,1,132,51,56,0,0,91,1,2,3,4,5,6,7,120169752525202644,-7537.0,3227.0,-11797.0,0,266.3125,-99.0,-99.0,266.3125,1.8125,-77.0625
2141,2246,2018-02-09 17:46:03.122,1,132,52,51,0,0,92,1,2,3,4,5,6,7,123111907026263187,-7515.0,3103.0,-11781.0,0,266.375,-99.0,-99.0,266.375,2.25,-77.3125
2142,2247,2018-02-09 17:46:03.333,1,133,52,49,0,0,95,1,2,3,4,5,6,7,2152573341252536109,-7583.0,3202.0,-11642.0,0,266.6875,-99.0,-99.0,266.6875,2.5,-77.5
2143,2248,2018-02-09 17:46:03.540,1,133,52,48,0,0,93,1,2,3,4,5,6,7,435316712841214239132,-7807.0,3394.0,-11207.0,0,266.8125,-99.0,-99.0,266.8125,2.3125,-77.375
2144,2249,2018-02-09 17:46:03.752,1,132,53,51,0,0,90,1,2,3,4,5,6,7,3411661005652065642157,-8146.0,3705.0,-10415.0,0,266.875,-99.0,-99.0,266.875,2.75,-77.375
2145,2250,2018-02-09 17:46:03.963,1,130,52,57,0,0,93,1,2,3,4,5,6,7,1311551073091424573259,-8091.0,4960.0,-10433.0,0,265.25,-99.0,-99.0,265.25,3.3125,-76.375
2146,2251,2018-02-09 17:46:04.167,1,129,51,64,0,0,93,1,2,3,4,5,6,7,1041303070392237105,-7975.0,5361.0,-10799.0,0,265.8125,-99.0,-99.0,265.8125,2.5,-75.75
2147,2252,2018-02-09 17:46:04.380,1,127,51,67,0,0,92,1,2,3,4,5,6,7,162166291919253090,-8101.0,4887.0,-11090.0,0,266.25,-99.0,-99.0,266.25,1.75,-74.375
2148,2253,2018-02-09 17:46:04.592,1,128,51,71,0,0,93,1,2,3,4,5,6,7,112141251622212990,-8087.0,4881.0,-11237.0,0,268.0,-99.0,-99.0,268.0,2.625,-75.25
2149,2254,2018-02-09 17:46:04.800,1,128,51,71,0,0,95,1,2,3,4,5,6,7,14414048185532737156,-7935.0,4797.0,-11248.0,0,271.0625,-99.0,-99.0,271.0625,-0.25,-74.9375
2150,2255,2018-02-09 17:46:05.008,1,127,51,72,0,0,97,1,2,3,4,5,6,7,13410636205592649146,-7549.0,3902.0,-11359.0,0,273.75,-99.0,-99.0,273.75,0.875,-73.875
2151,2256,2018-02-09 17:46:05.218,1,128,53,71,0,0,98,1,2,3,4,5,6,7,1101598449232734146,-7178.0,3815.0,-11364.0,0,275.1875,-99.0,-99.0,276.75,2.3125,-74.5
2152,2257,2018-02-09 17:46:05.429,1,126,54,71,0,0,97,1,2,3,4,5,6,7,47669252554144103,-7376.0,3331.0,-11353.0,0,278.9375,-99.0,-99.0,278.9375,2.3125,-75.1875
2153,2258,2018-02-09 17:46:05.637,1,125,53,73,0,0,97,1,2,3,4,5,6,7,42642103862668162162,-7507.0,2336.0,-11442.0,0,283.375,-99.0,-99.0,283.375,2.375,-75.625
2154,2259,2018-02-09 17:46:05.864,1,126,52,71,0,0,96,1,2,3,4,5,6,7,418235815450342325,-7902.0,2218.0,-11264.0,0,284.0,-99.0,-99.0,284.0,3.0,-75.75
2155,2260,2018-02-09 17:46:06.056,1,127,51,71,0,0,99,1,2,3,4,5,6,7,30918455020856402942,-8055.0,2689.0,-11090.0,0,286.5,-99.0,-99.0,286.5,2.5,-76.0
2156,2261,2018-02-09 17:46:06.266,1,126,50,71,0,0,96,1,2,3,4,5,6,7,10512060732573362428,-8126.0,2725.0,-11212.0,0,289.5625,-99.0,-99.0,289.5625,3.6875,-77.1875
2157,2262,2018-02-09 17:46:06.515,1,126,51,70,0,0,96,1,2,3,4,5,6,7,215721413280352215,-8354.0,3187.0,-11134.0,0,289.75,-99.0,-99.0,289.75,2.5625,-77.0625
2158,2263,2018-02-09 17:46:06.686,1,125,51,71,0,0,96,1,2,3,4,5,6,7,205520426489432617,-8412.0,4581.0,-11102.0,0,290.0,-99.0,-99.0,290.0,1.8125,-76.9375
2159,2264,2018-02-09 17:46:06.903,1,125,50,72,0,0,98,1,2,3,4,5,6,7,204419419462291921,-8322.0,4844.0,-11138.0,0,292.0625,-99.0,-99.0,292.0625,1.75,-79.125
2160,2265,2018-02-09 17:46:07.114,1,126,50,72,0,0,98,1,2,3,4,5,6,7,175720022956302421,-8372.0,4926.0,-11147.0,0,288.625,-99.0,-99.0,288.625,4.1875,-78.9375
2161,2266,2018-02-09 17:46:07.322,1,126,50,71,0,0,100,1,2,3,4,5,6,7,5010657227778423321,-8388.0,4770.0,-11119.0,0,288.625,-99.0,-99.0,288.625,4.0,-79.75
2162,2267,2018-02-09 17:46:07.530,1,126,52,70,0,0,103,1,2,3,4,5,6,7,255627818565322719,-8457.0,4168.0,-11115.0,0,287.8125,-99.0,-99.0,287.8125,3.75,-79.1875
2163,2268,2018-02-09 17:46:07.741,1,126,51,70,0,0,103,1,2,3,4,5,6,7,215321312376352320,-8474.0,4163.0,-11081.0,0,291.5,-99.0,-99.0,291.5,3.5625,-79.75
2164,2269,2018-02-09 17:46:07.948,1,124,53,71,0,0,101,1,2,3,4,5,6,7,24581819943292421,-8484.0,4219.0,-11093.0,0,294.0625,-99.0,-99.0,294.0625,4.3125,-81.6875
2165,2270,2018-02-09 17:46:08.161,1,124,53,71,0,0,104,1,2,3,4,5,6,7,327340612461372918,-8492.0,4135.0,-11090.0,0,294.75,-99.0,-99.0,294.75,3.75,-81.3125
2166,2271,2018-02-09 17:46:08.369,1,124,52,71,0,0,106,1,2,3,4,5,6,7,2676449273102423223,-8535.0,4032.0,-11100.0,0,294.0,-99.0,-99.0,294.0,4.0625,-81.25
2167,2272,2018-02-09 17:46:08.580,1,124,53,70,0,0,106,1,2,3,4,5,6,7,246433819667362622,-8509.0,4024.0,-11121.0,0,295.125,-99.0,-99.0,295.125,4.3125,-82.0625
2168,2273,2018-02-09 17:46:08.789,1,124,52,69,0,0,108,1,2,3,4,5,6,7,246835520180403118,-8487.0,4043.0,-11127.0,0,306.0625,-99.0,-99.0,306.0625,3.625,-88.625
2169,2274,2018-02-09 17:46:08.996,1,124,51,69,0,0,110,1,2,3,4,5,6,7,225825112855332224,-8487.0,4037.0,-11132.0,0,309.0,-99.0,-99.0,309.0,2.25,-88.0625
2170,2275,2018-02-09 17:46:09.206,1,122,51,71,0,0,112,1,2,3,4,5,6,7,195221217272402923,-8478.0,4058.0,-11129.0,0,310.6875,-99.0,-99.0,310.6875,4.125,-88.75
2171,2276,2018-02-09 17:46:09.413,1,123,50,71,0,0,110,1,2,3,4,5,6,7,216828211872362819,-8514.0,4057.0,-11134.0,0,313.375,-99.0,-99.0,313.375,4.1875,-89.9375
2172,2277,2018-02-09 17:46:09.625,1,123,51,70,0,0,110,1,2,3,4,5,6,7,22521507657342121,-8517.0,4140.0,-11131.0,0,313.4375,-99.0,-99.0,313.4375,4.625,-89.6875
2173,2278,2018-02-09 17:46:09.835,1,123,52,72,0,0,113,1,2,3,4,5,6,7,19351413444351916,-8535.0,4151.0,-11139.0,0,313.375,-99.0,-99.0,313.375,5.5,-90.3125
2174,2279,2018-02-09 17:46:10.040,1,124,50,71,0,0,110,1,2,3,4,5,6,7,21572359758312017,-8516.0,4175.0,-11134.0,0,313.3125,-99.0,-99.0,313.3125,5.5,-90.25
2175,2412,2018-02-09 17:46:37.947,1,120,47,78,0,0,167,1,2,3,4,5,6,7,1618222225231917,-268.0,1431.0,-16246.0,0,48.75,-99.0,-99.0,46.0,-1.3125,-80.125
2176,2413,2018-02-09 17:46:38.158,1,128,55,60,0,0,166,1,2,3,4,5,6,7,1817161935171516,-281.0,1407.0,-16248.0,0,51.5625,-99.0,-99.0,51.5625,-3.6875,-82.375
2177,2414,2018-02-09 17:46:38.367,1,123,55,64,0,0,163,1,2,3,4,5,6,7,1817182640191917,-288.0,1373.0,-16251.0,0,50.125,-99.0,-99.0,50.125,-4.375,-85.625
2178,2415,2018-02-09 17:46:38.577,1,124,56,58,0,0,161,1,2,3,4,5,6,7,1615212424251815,-298.0,1365.0,-16251.0,0,53.8125,-99.0,-99.0,53.8125,-4.5625,-85.75
2179,2416,2018-02-09 17:46:38.788,1,123,56,62,0,0,161,1,2,3,4,5,6,7,1619182237221918,-341.0,1294.0,-16253.0,0,55.1875,-99.0,-99.0,55.1875,-6.8125,-85.5
2180,2417,2018-02-09 17:46:39.008,1,119,50,67,0,0,160,1,2,3,4,5,6,7,1617211926181919,-301.0,1324.0,-16251.0,0,60.125,-99.0,-99.0,60.125,-13.1875,-84.8125
2181,2418,2018-02-09 17:46:39.207,1,116,56,63,0,0,162,1,2,3,4,5,6,7,1716192829232017,-287.0,1343.0,-16249.0,0,59.6875,-99.0,-99.0,59.6875,-14.75,-83.75
2182,2419,2018-02-09 17:46:39.416,1,115,57,60,0,0,160,1,2,3,4,5,6,7,1818192731201717,-294.0,1325.0,-16250.0,0,48.5,-99.0,-99.0,48.5,-13.25,-86.75
