S_INDEX,S_DATE,S_SHOOTER.ID,S_SHOOTER.LOC.X,S_SHOOTER.LOC.Y,S_SHOOTER.LOC.Z,S_SHOOTER.HOSTILITY,S_SHOOTER.HIT,S_SHOOTER.HR,S_SHOOTER.ARM.EMG,S_SHOOTER.ARM.ROLL,S_SHOOTER.ARM.PITCH,S_SHOOTER.ARM.HEADING,S_SHOOTER.SHOT,S_SHOOTER.BODY.HEADING,S_SHOOTER.BODY.ROLL,S_SHOOTER.BODY.PITCH,S_SHOOTER.HEAD.HEADING,S_SHOOTER.HEAD.ROLL,S_SHOOTER.HEAD.PITCH
1903,09-FEB-18 05.44.51.218000000 PM,1,121,85,56,0,0,97,SYSMAN.EMG_OBJ(140902923212028128),-9615,1015,-7432,0,337.625,-99,-99,337.625,3.0625,-79.25
1904,09-FEB-18 05.44.51.454000000 PM,1,121,90,56,0,0,100,SYSMAN.EMG_OBJ(1641202217181829120),-9599,998,-7444,0,334.25,-99,-99,334.25,5.5625,-76.5625
1905,09-FEB-18 05.44.51.637000000 PM,1,122,93,58,0,0,102,SYSMAN.EMG_OBJ(1471203019232431121),-9588,969,-7467,0,329.0625,-99,-99,329.0625,6.1875,-77.8125
1906,09-FEB-18 05.44.51.845000000 PM,1,122,95,61,0,0,102,SYSMAN.EMG_OBJ(125124251419192987),-9714,1267,-7529,0,327.6875,-99,-99,327.6875,5.1875,-77.625
1907,09-FEB-18 05.44.52.061000000 PM,1,126,100,74,0,0,102,SYSMAN.EMG_OBJ(1111272517202231138),-9612,1296,-7544,0,324.4375,-99,-99,324.4375,2.75,-74.5625
1908,09-FEB-18 05.44.52.263000000 PM,1,123,104,86,0,0,105,SYSMAN.EMG_OBJ(1251042022191631114),-9726,1601,-7582,0,321.4375,-99,-99,321.4375,-0.5625,-74.375
1909,09-FEB-18 05.44.52.470000000 PM,1,118,101,81,0,0,102,SYSMAN.EMG_OBJ(1291602419202127125),-9712,1622,-7558,0,320.1875,-99,-99,320.1875,-2.25,-73.8125
1910,09-FEB-18 05.44.52.684000000 PM,1,109,101,73,0,0,103,SYSMAN.EMG_OBJ(1211652624212332109),-9693,1545,-7531,0,319.6875,-99,-99,319.6875,-3.1875,-73.25
1911,09-FEB-18 05.44.52.892000000 PM,1,107,97,62,0,0,103,SYSMAN.EMG_OBJ(1191252324202132151),-9686,1509,-7529,0,326.875,-99,-99,326.875,-7.9375,-68.9375
1912,09-FEB-18 05.44.53.101000000 PM,1,99,101,37,0,0,103,SYSMAN.EMG_OBJ(1401443118172239128),-9695,1530,-7525,0,328.5625,-99,-99,328.5625,-9.875,-70.1875
1913,09-FEB-18 05.44.53.319000000 PM,1,95,103,21,0,0,106,SYSMAN.EMG_OBJ(1411142422192226125),-9689,1544,-7507,0,328.0625,-99,-99,328.0625,-12.4375,-66.8125
1914,09-FEB-18 05.44.53.554000000 PM,1,86,107,19,0,0,109,SYSMAN.EMG_OBJ(1301372522192132154),-9711,1511,-7464,0,328.4375,-99,-99,328.4375,-14.375,-64.75
1915,09-FEB-18 05.44.53.727000000 PM,1,87,97,18,0,0,112,SYSMAN.EMG_OBJ(1291562647182031141),-9727,1489,-7457,0,329.1875,-99,-99,329.1875,-9.5,-64.4375
1916,09-FEB-18 05.44.53.955000000 PM,1,81,95,13,0,0,113,SYSMAN.EMG_OBJ(1541723829192042162),-9734,1468,-7454,0,332.125,-99,-99,332.125,-10.5625,-64.1875
1917,09-FEB-18 05.44.54.147000000 PM,1,93,82,32,0,0,114,SYSMAN.EMG_OBJ(110932628191933122),-9729,1446,-7455,0,337.6875,-99,-99,337.6875,-8.375,-65.25
1918,09-FEB-18 05.44.54.356000000 PM,1,86,75,39,0,0,111,SYSMAN.EMG_OBJ(1071303026192028131),-9729,1448,-7455,0,345.8125,-99,-99,345.8125,-7.625,-69.1875
1919,09-FEB-18 05.44.54.567000000 PM,1,85,64,54,0,0,109,SYSMAN.EMG_OBJ(1731292633241932134),-9719,1473,-7481,0,349.25,-99,-99,348.3125,-7.25,-70.375
1920,09-FEB-18 05.44.54.776000000 PM,1,88,56,67,0,0,109,SYSMAN.EMG_OBJ(1311202626192132121),-9738,1675,-7643,0,347.4375,-99,-99,347.4375,-7.5625,-69.4375
1921,09-FEB-18 05.44.54.986000000 PM,1,90,53,64,0,0,108,SYSMAN.EMG_OBJ(1221322026172434154),-9728,1968,-7968,0,346.0625,-99,-99,346.0625,-4.4375,-72.1875
1922,09-FEB-18 05.44.55.197000000 PM,1,95,49,66,0,0,109,SYSMAN.EMG_OBJ(971022334221927132),-9680,2236,-8373,0,348.9375,-99,-99,348.9375,1.1875,-75
1923,09-FEB-18 05.44.55.407000000 PM,1,95,47,65,0,0,112,SYSMAN.EMG_OBJ(5456244627202159),-9670,2654,-8753,0,354.9375,-99,-99,354.9375,0.625,-75.9375
1924,09-FEB-18 05.44.55.618000000 PM,1,98,44,63,0,0,114,SYSMAN.EMG_OBJ(293363233197653630),-9832,2895,-9879,0,5.625,-99,-99,5.625,0.4375,-84.3125
1925,09-FEB-18 05.44.55.854000000 PM,1,102,41,61,0,0,117,SYSMAN.EMG_OBJ(22213417949202124),-9934,1969,-11979,0,3.75,-99,-99,3.75,5,-82.5
1926,09-FEB-18 05.44.56.037000000 PM,1,105,40,59,0,0,119,SYSMAN.EMG_OBJ(1517184826161916),-9287,352,-13441,0,7.875,-99,-99,7.875,2.6875,-82.3125
1927,09-FEB-18 05.44.56.245000000 PM,1,110,38,61,0,0,119,SYSMAN.EMG_OBJ(1717212221211618),-9735,905,-13046,0,12.3125,-99,-99,12.3125,1.5,-79.1875
1928,09-FEB-18 05.44.56.462000000 PM,1,116,36,61,0,0,116,SYSMAN.EMG_OBJ(1618191916181816),-9835,1238,-12540,0,16.875,-99,-99,16.875,0.875,-77.375
1929,09-FEB-18 05.44.56.667000000 PM,1,122,31,72,0,0,114,SYSMAN.EMG_OBJ(1816191821191716),-9799,1267,-12500,0,18.9375,-99,-99,18.9375,0.0625,-74.625
1930,09-FEB-18 05.44.56.874000000 PM,1,124,30,78,0,0,112,SYSMAN.EMG_OBJ(1722191719161816),-9872,557,-12747,0,18.75,-99,-99,18.75,4.5,-76.5625
1931,09-FEB-18 05.44.57.085000000 PM,1,130,29,78,0,0,109,SYSMAN.EMG_OBJ(1720222117181917),-9934,265,-12815,0,24.625,-99,-99,24.625,5.3125,-80.25
1932,09-FEB-18 05.44.57.292000000 PM,1,135,26,79,0,0,111,SYSMAN.EMG_OBJ(1717211718201414),-9946,604,-12732,0,30.375,-99,-99,30.375,3.5,-80.6875
1933,09-FEB-18 05.44.57.506000000 PM,1,141,25,77,0,0,111,SYSMAN.EMG_OBJ(1619161918171718),-9909,918,-12661,0,35.1875,-99,-99,35.1875,2.125,-81.0625
1934,09-FEB-18 05.44.57.713000000 PM,1,148,25,76,0,0,114,SYSMAN.EMG_OBJ(1517251920181818),-9861,1045,-12767,0,36.5625,-99,-99,36.5625,2.125,-80.625
1935,09-FEB-18 05.44.57.920000000 PM,1,154,24,68,0,0,113,SYSMAN.EMG_OBJ(2018161922171418),-9573,1341,-13109,0,34,-99,-99,34,5.0625,-81.25
1936,09-FEB-18 05.44.58.132000000 PM,1,156,28,64,0,0,116,SYSMAN.EMG_OBJ(2025100231118533624),-9217,1965,-13351,0,39.0625,-99,-99,39.0625,4.75,-87.6875
1937,09-FEB-18 05.44.58.343000000 PM,1,161,33,78,0,0,117,SYSMAN.EMG_OBJ(282550295129835371),-8019,5676,-12815,0,40.125,-99,-99,40.125,3.25,-88.0625
1938,09-FEB-18 05.44.58.553000000 PM,1,168,37,88,0,0,120,SYSMAN.EMG_OBJ(9635462431599142105),-5882,7586,-11788,0,42.3125,-99,-99,42.3125,2.1875,-89.1875
1939,09-FEB-18 05.44.58.760000000 PM,1,164,34,81,0,0,121,SYSMAN.EMG_OBJ(682928137146514753),-4677,8423,-10812,0,51.6875,-99,-99,51.6875,-0.5625,-88.125
1940,09-FEB-18 05.44.58.969000000 PM,1,164,34,74,0,0,123,SYSMAN.EMG_OBJ(37232813299433676),-4359,8656,-10431,0,59.1875,-99,-99,59.1875,-0.0625,-88.4375
1941,09-FEB-18 05.44.59.182000000 PM,1,162,34,72,0,0,123,SYSMAN.EMG_OBJ(272528109115484051),-4234,8808,-10577,0,76.1875,-99,-99,76.1875,-3.1875,-84.5
1942,09-FEB-18 05.44.59.391000000 PM,1,164,36,69,0,0,124,SYSMAN.EMG_OBJ(3019298290393061),-3849,9235,-10489,0,79.6875,-99,-99,79.6875,-1.5625,-79.25
1943,09-FEB-18 05.44.59.601000000 PM,1,166,45,65,0,0,124,SYSMAN.EMG_OBJ(1303128114140503266),-3661,9593,-10376,0,79.4375,-99,-99,79.4375,0.0625,-81.1875
1944,09-FEB-18 05.44.59.809000000 PM,1,163,50,67,0,0,122,SYSMAN.EMG_OBJ(291925841193534119),-4117,9853,-10351,0,74.6875,-99,-99,74.6875,2.875,-80.3125
1945,09-FEB-18 05.45.00.019000000 PM,1,162,58,68,0,0,119,SYSMAN.EMG_OBJ(3322231041403931105),-4839,9765,-10327,0,73.5625,-99,-99,73.5625,9,-82.375
1946,09-FEB-18 05.45.00.230000000 PM,1,163,61,72,0,0,117,SYSMAN.EMG_OBJ(302126851184544120),-5421,9346,-10231,0,74.75,-99,-99,74.75,8,-80.3125
1947,09-FEB-18 05.45.00.457000000 PM,1,163,64,73,0,0,114,SYSMAN.EMG_OBJ(2423243542394298),-6941,8220,-9724,0,87.5625,-99,-99,87.5625,3.6875,-80.125
1948,09-FEB-18 05.45.00.660000000 PM,1,167,65,71,0,0,114,SYSMAN.EMG_OBJ(29222853604642163),-8385,7193,-8839,0,100.0625,-99,-99,100.0625,-1.1875,-74.9375
1949,09-FEB-18 05.45.00.869000000 PM,1,173,67,65,0,0,114,SYSMAN.EMG_OBJ(7730341851425231161),-9430,5693,-7967,0,109.8125,-99,-99,109.8125,-3.75,-79
1950,09-FEB-18 05.45.01.077000000 PM,1,175,68,60,0,0,115,SYSMAN.EMG_OBJ(20469462081083433164),-10156,4098,-8170,0,121.75,-99,-99,121.75,-7.5,-81.375
1951,09-FEB-18 05.45.01.287000000 PM,1,175,74,59,0,0,113,SYSMAN.EMG_OBJ(35394421651003833143),-10263,3506,-8129,0,129.625,-99,-99,129.625,-6.25,-83.375
2214,09-FEB-18 05.45.56.414000000 PM,1,127,54,58,0,0,84,SYSMAN.EMG_OBJ(1761752427212220),-8336,3340,-12343,0,259.6875,-99,-99,259.6875,7,-86.5625
2215,09-FEB-18 05.45.56.621000000 PM,1,129,50,58,0,0,83,SYSMAN.EMG_OBJ(27108752525231820),-8333,3344,-12342,0,261.6875,-99,-99,261.6875,3.625,-84.4375
2216,09-FEB-18 05.45.56.830000000 PM,1,131,44,54,0,0,86,SYSMAN.EMG_OBJ(20118792523211817),-8332,3348,-12340,0,263.5,-99,-99,263.5,2.625,-85
2217,09-FEB-18 05.45.57.055000000 PM,1,133,41,46,0,0,85,SYSMAN.EMG_OBJ(20100682926212220),-8329,3354,-12339,0,262.3125,-99,-99,262.3125,3.4375,-84.1875
2218,09-FEB-18 05.45.57.249000000 PM,1,134,43,41,0,0,85,SYSMAN.EMG_OBJ(23136712420232118),-8328,3359,-12337,0,263.375,-99,-99,263.375,3.375,-83.4375
2219,09-FEB-18 05.45.57.458000000 PM,1,132,46,48,0,0,87,SYSMAN.EMG_OBJ(2199712419202020),-8325,3366,-12335,0,264,-99,-99,264,4.4375,-82.125
2220,09-FEB-18 05.45.57.673000000 PM,1,125,50,68,0,0,86,SYSMAN.EMG_OBJ(18119722621192022),-8323,3373,-12333,0,264.875,-99,-99,264.875,4.375,-81.75
2221,09-FEB-18 05.45.57.882000000 PM,1,128,46,72,0,0,87,SYSMAN.EMG_OBJ(20109842326261717),-8320,3381,-12330,0,265.6875,-99,-99,265.6875,4,-80.9375
2222,09-FEB-18 05.45.58.099000000 PM,1,127,46,74,0,0,90,SYSMAN.EMG_OBJ(21111832726232117),-8318,3388,-12327,0,266.1875,-99,-99,266.1875,4.25,-80.5625
2223,09-FEB-18 05.45.58.299000000 PM,1,127,47,75,0,0,87,SYSMAN.EMG_OBJ(211291062925252121),-8316,3396,-12324,0,265.0625,-99,-99,265.0625,3.75,-79.25
2224,09-FEB-18 05.45.58.523000000 PM,1,131,41,70,0,0,90,SYSMAN.EMG_OBJ(241081183826271918),-8314,3401,-12321,0,264.8125,-99,-99,264.8125,4.4375,-80.125
2225,09-FEB-18 05.45.58.721000000 PM,1,131,36,65,0,0,88,SYSMAN.EMG_OBJ(23105822725221619),-8339,3356,-12319,0,264.375,-99,-99,264.375,5,-81
2226,09-FEB-18 05.45.58.937000000 PM,1,132,35,58,0,0,91,SYSMAN.EMG_OBJ(21128772728232122),-8361,3318,-12317,0,263.0625,-99,-99,263.0625,5.6875,-80.25
2227,09-FEB-18 05.45.59.140000000 PM,1,133,36,49,0,0,92,SYSMAN.EMG_OBJ(23114722520241817),-8386,3257,-12318,0,265.0625,-99,-99,265,5.8125,-80.875
2228,09-FEB-18 05.45.59.352000000 PM,1,133,37,40,0,0,89,SYSMAN.EMG_OBJ(19126843723211819),-8407,3198,-12319,0,265.9375,-99,-99,265.9375,5.75,-80.75
2229,09-FEB-18 05.45.59.560000000 PM,1,134,42,31,0,0,86,SYSMAN.EMG_OBJ(20113772422241818),-8407,3202,-12318,0,268.5,-99,-99,268.5,4.5625,-79.875
2230,09-FEB-18 05.45.59.771000000 PM,1,130,48,35,0,0,87,SYSMAN.EMG_OBJ(21115612423221817),-8404,3207,-12316,0,269.625,-99,-99,269.625,5,-79.75
2231,09-FEB-18 05.45.59.980000000 PM,1,125,49,47,0,0,89,SYSMAN.EMG_OBJ(19112622523211920),-8401,3221,-12312,0,270.6875,-99,-99,270.6875,5.4375,-79.4375
2232,09-FEB-18 05.46.00.189000000 PM,1,125,49,61,0,0,86,SYSMAN.EMG_OBJ(22114762929231518),-8396,3236,-12308,0,273.3125,-99,-99,273.3125,3.0625,-79.375
2233,09-FEB-18 05.46.00.398000000 PM,1,127,47,72,0,0,84,SYSMAN.EMG_OBJ(24107652726221817),-8393,3245,-12305,0,272.375,-99,-99,272.375,3.1875,-78.25
2234,09-FEB-18 05.46.00.604000000 PM,1,128,48,76,0,0,85,SYSMAN.EMG_OBJ(21115763125231718),-8391,3265,-12290,0,271.4375,-99,-99,271.4375,3.5,-77.9375
2235,09-FEB-18 05.46.00.814000000 PM,1,128,49,80,0,0,86,SYSMAN.EMG_OBJ(29124902725212321),-8384,3313,-12213,0,272.6875,-99,-99,272.1875,1.625,-76.875
2236,09-FEB-18 05.46.01.024000000 PM,1,128,48,82,0,0,83,SYSMAN.EMG_OBJ(23121652825211614),-8361,3469,-12064,0,272.8125,-99,-99,272.8125,1.5,-77.0625
2237,09-FEB-18 05.46.01.236000000 PM,1,127,49,81,0,0,84,SYSMAN.EMG_OBJ(22119822724242019),-8318,3719,-11842,0,274.5,-99,-99,274.5,0.6875,-76.5625
2238,09-FEB-18 05.46.01.446000000 PM,1,127,52,77,0,0,84,SYSMAN.EMG_OBJ(24121783033241918),-8235,3994,-11549,0,274.1875,-99,-99,274.1875,1.4375,-73.6875
2239,09-FEB-18 05.46.01.654000000 PM,1,128,52,71,0,0,85,SYSMAN.EMG_OBJ(29120633133191717),-8135,4196,-11388,0,274.8125,-99,-99,274.8125,1.6875,-74.375
2240,09-FEB-18 05.46.01.863000000 PM,1,127,53,68,0,0,85,SYSMAN.EMG_OBJ(31126442120181523),-7927,4209,-11554,0,275.375,-99,-99,275.375,1.375,-74.0625
2241,09-FEB-18 05.46.02.073000000 PM,1,127,53,68,0,0,88,SYSMAN.EMG_OBJ(109148232024202852),-7743,4003,-11733,0,275.0625,-99,-99,275.0625,1.8125,-74.3125
2242,09-FEB-18 05.46.02.281000000 PM,1,127,52,66,0,0,91,SYSMAN.EMG_OBJ(65108372120222850),-7580,3425,-11820,0,273.375,-99,-99,273.375,1.9375,-75.25
2243,09-FEB-18 05.46.02.494000000 PM,1,128,51,62,0,0,91,SYSMAN.EMG_OBJ(114124762321202443),-7521,3245,-11870,0,269.125,-99,-99,269.125,1.5,-73.9375
2244,09-FEB-18 05.46.02.704000000 PM,1,127,50,60,0,0,93,SYSMAN.EMG_OBJ(8783892622183451),-7508,3195,-11849,0,265.9375,-99,-99,265.9375,1.5,-75.3125
2245,09-FEB-18 05.46.02.915000000 PM,1,132,51,56,0,0,91,SYSMAN.EMG_OBJ(120169752525202644),-7537,3227,-11797,0,266.3125,-99,-99,266.3125,1.8125,-77.0625
2246,09-FEB-18 05.46.03.122000000 PM,1,132,52,51,0,0,92,SYSMAN.EMG_OBJ(123111907026263187),-7515,3103,-11781,0,266.375,-99,-99,266.375,2.25,-77.3125
2247,09-FEB-18 05.46.03.333000000 PM,1,133,52,49,0,0,95,SYSMAN.EMG_OBJ(2152573341252536109),-7583,3202,-11642,0,266.6875,-99,-99,266.6875,2.5,-77.5
2248,09-FEB-18 05.46.03.540000000 PM,1,133,52,48,0,0,93,SYSMAN.EMG_OBJ(435316712841214239132),-7807,3394,-11207,0,266.8125,-99,-99,266.8125,2.3125,-77.375
2249,09-FEB-18 05.46.03.752000000 PM,1,132,53,51,0,0,90,SYSMAN.EMG_OBJ(3411661005652065642157),-8146,3705,-10415,0,266.875,-99,-99,266.875,2.75,-77.375
2250,09-FEB-18 05.46.03.963000000 PM,1,130,52,57,0,0,93,SYSMAN.EMG_OBJ(1311551073091424573259),-8091,4960,-10433,0,265.25,-99,-99,265.25,3.3125,-76.375
2251,09-FEB-18 05.46.04.167000000 PM,1,129,51,64,0,0,93,SYSMAN.EMG_OBJ(1041303070392237105),-7975,5361,-10799,0,265.8125,-99,-99,265.8125,2.5,-75.75
2252,09-FEB-18 05.46.04.380000000 PM,1,127,51,67,0,0,92,SYSMAN.EMG_OBJ(162166291919253090),-8101,4887,-11090,0,266.25,-99,-99,266.25,1.75,-74.375
2253,09-FEB-18 05.46.04.592000000 PM,1,128,51,71,0,0,93,SYSMAN.EMG_OBJ(112141251622212990),-8087,4881,-11237,0,268,-99,-99,268,2.625,-75.25
2254,09-FEB-18 05.46.04.800000000 PM,1,128,51,71,0,0,95,SYSMAN.EMG_OBJ(14414048185532737156),-7935,4797,-11248,0,271.0625,-99,-99,271.0625,-0.25,-74.9375
2255,09-FEB-18 05.46.05.008000000 PM,1,127,51,72,0,0,97,SYSMAN.EMG_OBJ(13410636205592649146),-7549,3902,-11359,0,273.75,-99,-99,273.75,0.875,-73.875
2256,09-FEB-18 05.46.05.218000000 PM,1,128,53,71,0,0,98,SYSMAN.EMG_OBJ(1101598449232734146),-7178,3815,-11364,0,275.1875,-99,-99,276.75,2.3125,-74.5
2257,09-FEB-18 05.46.05.429000000 PM,1,126,54,71,0,0,97,SYSMAN.EMG_OBJ(47669252554144103),-7376,3331,-11353,0,278.9375,-99,-99,278.9375,2.3125,-75.1875
2258,09-FEB-18 05.46.05.637000000 PM,1,125,53,73,0,0,97,SYSMAN.EMG_OBJ(42642103862668162162),-7507,2336,-11442,0,283.375,-99,-99,283.375,2.375,-75.625
2259,09-FEB-18 05.46.05.864000000 PM,1,126,52,71,0,0,96,SYSMAN.EMG_OBJ(418235815450342325),-7902,2218,-11264,0,284,-99,-99,284,3,-75.75
2260,09-FEB-18 05.46.06.056000000 PM,1,127,51,71,0,0,99,SYSMAN.EMG_OBJ(30918455020856402942),-8055,2689,-11090,0,286.5,-99,-99,286.5,2.5,-76
2261,09-FEB-18 05.46.06.266000000 PM,1,126,50,71,0,0,96,SYSMAN.EMG_OBJ(10512060732573362428),-8126,2725,-11212,0,289.5625,-99,-99,289.5625,3.6875,-77.1875
2262,09-FEB-18 05.46.06.515000000 PM,1,126,51,70,0,0,96,SYSMAN.EMG_OBJ(215721413280352215),-8354,3187,-11134,0,289.75,-99,-99,289.75,2.5625,-77.0625
2263,09-FEB-18 05.46.06.686000000 PM,1,125,51,71,0,0,96,SYSMAN.EMG_OBJ(205520426489432617),-8412,4581,-11102,0,290,-99,-99,290,1.8125,-76.9375
2264,09-FEB-18 05.46.06.903000000 PM,1,125,50,72,0,0,98,SYSMAN.EMG_OBJ(204419419462291921),-8322,4844,-11138,0,292.0625,-99,-99,292.0625,1.75,-79.125
2265,09-FEB-18 05.46.07.114000000 PM,1,126,50,72,0,0,98,SYSMAN.EMG_OBJ(175720022956302421),-8372,4926,-11147,0,288.625,-99,-99,288.625,4.1875,-78.9375
2266,09-FEB-18 05.46.07.322000000 PM,1,126,50,71,0,0,100,SYSMAN.EMG_OBJ(5010657227778423321),-8388,4770,-11119,0,288.625,-99,-99,288.625,4,-79.75
2267,09-FEB-18 05.46.07.530000000 PM,1,126,52,70,0,0,103,SYSMAN.EMG_OBJ(255627818565322719),-8457,4168,-11115,0,287.8125,-99,-99,287.8125,3.75,-79.1875
2268,09-FEB-18 05.46.07.741000000 PM,1,126,51,70,0,0,103,SYSMAN.EMG_OBJ(215321312376352320),-8474,4163,-11081,0,291.5,-99,-99,291.5,3.5625,-79.75
2269,09-FEB-18 05.46.07.948000000 PM,1,124,53,71,0,0,101,SYSMAN.EMG_OBJ(24581819943292421),-8484,4219,-11093,0,294.0625,-99,-99,294.0625,4.3125,-81.6875
2270,09-FEB-18 05.46.08.161000000 PM,1,124,53,71,0,0,104,SYSMAN.EMG_OBJ(327340612461372918),-8492,4135,-11090,0,294.75,-99,-99,294.75,3.75,-81.3125
2271,09-FEB-18 05.46.08.369000000 PM,1,124,52,71,0,0,106,SYSMAN.EMG_OBJ(2676449273102423223),-8535,4032,-11100,0,294,-99,-99,294,4.0625,-81.25
2272,09-FEB-18 05.46.08.580000000 PM,1,124,53,70,0,0,106,SYSMAN.EMG_OBJ(246433819667362622),-8509,4024,-11121,0,295.125,-99,-99,295.125,4.3125,-82.0625
2273,09-FEB-18 05.46.08.789000000 PM,1,124,52,69,0,0,108,SYSMAN.EMG_OBJ(246835520180403118),-8487,4043,-11127,0,306.0625,-99,-99,306.0625,3.625,-88.625
2274,09-FEB-18 05.46.08.996000000 PM,1,124,51,69,0,0,110,SYSMAN.EMG_OBJ(225825112855332224),-8487,4037,-11132,0,309,-99,-99,309,2.25,-88.0625
2275,09-FEB-18 05.46.09.206000000 PM,1,122,51,71,0,0,112,SYSMAN.EMG_OBJ(195221217272402923),-8478,4058,-11129,0,310.6875,-99,-99,310.6875,4.125,-88.75
2276,09-FEB-18 05.46.09.413000000 PM,1,123,50,71,0,0,110,SYSMAN.EMG_OBJ(216828211872362819),-8514,4057,-11134,0,313.375,-99,-99,313.375,4.1875,-89.9375
2277,09-FEB-18 05.46.09.625000000 PM,1,123,51,70,0,0,110,SYSMAN.EMG_OBJ(22521507657342121),-8517,4140,-11131,0,313.4375,-99,-99,313.4375,4.625,-89.6875
2278,09-FEB-18 05.46.09.835000000 PM,1,123,52,72,0,0,113,SYSMAN.EMG_OBJ(19351413444351916),-8535,4151,-11139,0,313.375,-99,-99,313.375,5.5,-90.3125
2279,09-FEB-18 05.46.10.040000000 PM,1,124,50,71,0,0,110,SYSMAN.EMG_OBJ(21572359758312017),-8516,4175,-11134,0,313.3125,-99,-99,313.3125,5.5,-90.25
2412,09-FEB-18 05.46.37.947000000 PM,1,120,47,78,0,0,167,SYSMAN.EMG_OBJ(1618222225231917),-268,1431,-16246,0,48.75,-99,-99,46,-1.3125,-80.125
2413,09-FEB-18 05.46.38.158000000 PM,1,128,55,60,0,0,166,SYSMAN.EMG_OBJ(1817161935171516),-281,1407,-16248,0,51.5625,-99,-99,51.5625,-3.6875,-82.375
2414,09-FEB-18 05.46.38.367000000 PM,1,123,55,64,0,0,163,SYSMAN.EMG_OBJ(1817182640191917),-288,1373,-16251,0,50.125,-99,-99,50.125,-4.375,-85.625
2415,09-FEB-18 05.46.38.577000000 PM,1,124,56,58,0,0,161,SYSMAN.EMG_OBJ(1615212424251815),-298,1365,-16251,0,53.8125,-99,-99,53.8125,-4.5625,-85.75
2416,09-FEB-18 05.46.38.788000000 PM,1,123,56,62,0,0,161,SYSMAN.EMG_OBJ(1619182237221918),-341,1294,-16253,0,55.1875,-99,-99,55.1875,-6.8125,-85.5
2417,09-FEB-18 05.46.39.008000000 PM,1,119,50,67,0,0,160,SYSMAN.EMG_OBJ(1617211926181919),-301,1324,-16251,0,60.125,-99,-99,60.125,-13.1875,-84.8125
2418,09-FEB-18 05.46.39.207000000 PM,1,116,56,63,0,0,162,SYSMAN.EMG_OBJ(1716192829232017),-287,1343,-16249,0,59.6875,-99,-99,59.6875,-14.75,-83.75
2419,09-FEB-18 05.46.39.416000000 PM,1,115,57,60,0,0,160,SYSMAN.EMG_OBJ(1818192731201717),-294,1325,-16250,0,48.5,-99,-99,48.5,-13.25,-86.75
2420,09-FEB-18 05.46.39.624000000 PM,1,120,56,57,0,0,163,SYSMAN.EMG_OBJ(1920222224191919),-293,1327,-16249,0,30.375,-99,-99,30.375,-10.4375,-90.0625
2421,09-FEB-18 05.46.39.835000000 PM,1,120,53,58,0,0,164,SYSMAN.EMG_OBJ(3021172226192021),-293,1328,-16249,0,11.8125,-99,-99,11.8125,-9.75,-93.3125
2422,09-FEB-18 05.46.40.060000000 PM,1,118,46,68,0,0,164,SYSMAN.EMG_OBJ(1915192428231816),-304,1311,-16250,0,342.5625,-99,-99,342.5625,-12.125,-88.4375
2423,09-FEB-18 05.46.40.259000000 PM,1,117,44,72,0,0,163,SYSMAN.EMG_OBJ(1919211928212115),-305,1308,-16250,0,312.375,-99,-99,312.375,-12.5,-86
2424,09-FEB-18 05.46.40.460000000 PM,1,110,39,91,0,0,164,SYSMAN.EMG_OBJ(1618241927191618),-326,1283,-16249,0,288.1875,-99,-99,288.1875,-13.8125,-84.8125
2425,09-FEB-18 05.46.40.680000000 PM,1,116,46,83,0,0,162,SYSMAN.EMG_OBJ(1818192030221819),-324,1281,-16249,0,271.625,-99,-99,271.625,-13,-85
2426,09-FEB-18 05.46.40.892000000 PM,1,115,51,81,0,0,162,SYSMAN.EMG_OBJ(1518202328221719),-313,1300,-16248,0,252.75,-99,-99,252.75,-12.9375,-84.3125
2427,09-FEB-18 05.46.41.102000000 PM,1,117,59,73,0,0,159,SYSMAN.EMG_OBJ(2020192429221618),-323,1285,-16248,0,240.4375,-99,-99,240.4375,-13.1875,-83.5
2428,09-FEB-18 05.46.41.314000000 PM,1,115,62,63,0,0,157,SYSMAN.EMG_OBJ(1719212027241718),-320,1287,-16248,0,232.3125,-99,-99,232.3125,-15.125,-84.1875
2429,09-FEB-18 05.46.41.521000000 PM,1,113,63,57,0,0,156,SYSMAN.EMG_OBJ(1818222330192014),-318,1294,-16247,0,236.0625,-99,-99,236.0625,-13.4375,-86.4375
2430,09-FEB-18 05.46.41.758000000 PM,1,117,54,62,0,0,159,SYSMAN.EMG_OBJ(1717202429191819),-315,1298,-16247,0,260.1875,-99,-99,260.1875,-12.25,-88.3125
2431,09-FEB-18 05.46.41.943000000 PM,1,119,51,61,0,0,156,SYSMAN.EMG_OBJ(1618221926202019),-312,1300,-16247,0,293.0625,-99,-99,293.0625,-12.1875,-86.875
2432,09-FEB-18 05.46.42.148000000 PM,1,113,40,80,0,0,159,SYSMAN.EMG_OBJ(1617191926221615),-310,1302,-16247,0,350.75,-99,-99,350.75,-14.25,-88.4375
2433,09-FEB-18 05.46.42.360000000 PM,1,114,46,74,0,0,161,SYSMAN.EMG_OBJ(1516202031211816),-306,1309,-16246,0,18.0625,-99,-99,18.0625,-11.4375,-92.0625
2434,09-FEB-18 05.46.42.567000000 PM,1,119,50,70,0,0,161,SYSMAN.EMG_OBJ(2021202729212118),-304,1313,-16245,0,47.5,-99,-99,47.5,-9.75,-96.1875
